采集时间,输入,原始顺序,BV号,标题,UP主,上传时间,总播放量,点赞数,投币数,收藏数,转发数,评论数,弹幕数,在线人数,时间,BV,播放量,30min增量,1h增量
2026-05-14 15:56:52,BV1p6eGzVE4p,8.0,BV1p6eGzVE4p,「杨博文｜Go In Blind」丝带一拿，爽感Max,Astra_杨博文,2025-08-20 22:04:32,7163.0,575.0,133.0,357.0,12.0,4.0,23.0,1.0,,,,,
2026-05-14 15:56:52,BV1qbULBbE5U,9.0,BV1qbULBbE5U,【4K直拍】刷到杨博文跳《Lucifer》还不点进来看！！,Kismet丨杨博文,2025-11-21 21:26:08,192314.0,24933.0,2933.0,17729.0,271.0,100.0,271.0,1.0,,,,,
2026-05-14 15:56:52,BV1C6x4zcEdC,10.0,BV1C6x4zcEdC,【杨博文｜4k舞台直拍】妈妈级别的Deja Vu看起来也太爽了吧,关键时刻来瓶尖叫,2025-10-04 22:30:53,21715.0,1487.0,171.0,1284.0,38.0,19.0,8.0,1.0,,,,,
2026-05-14 15:56:52,BV1Xm61BEEnt,11.0,BV1Xm61BEEnt,【杨博文】致命诱惑<希区考克 作品152> 4k 竖版直拍 Focus,Roseate丨杨博文,2026-01-31 17:54:23,36018.0,7397.0,3368.0,2747.0,200.0,257.0,423.0,1.0,,,,,
2026-05-14 15:56:52,BV18Ce3zpESm,12.0,BV18Ce3zpESm,独一份的清冷破碎感｜杨博文｜路灯下的小姑娘4K直拍,WIX99,2025-08-20 16:44:03,7932.0,855.0,149.0,491.0,45.0,40.0,19.0,1.0,,,,,
2026-05-14 16:57:01,BV1EGBCBmEo8,0.0,BV1EGBCBmEo8,【杨博文｜4K高清直拍】魅魔级别的《Manta》舞台，看博文如何一yeah封神,关键时刻来瓶尖叫,2025-12-27 23:15:44,723810.0,11680.0,9206.0,10163.0,1065.0,918.0,2285.0,1.0,,,,,
2026-05-14 16:57:01,BV1A5vkB2E1k,1.0,BV1A5vkB2E1k,【杨博文】Hey Mama六机位纯舞直拍丨15岁舞台统治者的诞生，四代主舞燃炸全场！,Kismet丨杨博文,2025-12-28 22:28:16,2379099.0,57071.0,41809.0,42158.0,6754.0,11552.0,18725.0,4.0,,,,,
2026-05-14 16:57:01,BV1eQ6bBrE5m,2.0,BV1eQ6bBrE5m,【杨博文】四代来了一个表管天才<闭嘴跳舞>4k精剪直拍,61strawberry,2026-02-01 20:51:17,111723.0,6608.0,848.0,6527.0,481.0,49.0,19.0,2.0,,,,,
2026-05-14 16:57:01,BV1XA6nBGEPV,3.0,BV1XA6nBGEPV,【4K精剪】希区考克 作品152 | 杨博文直拍 | 260131,underthepoplar,2026-02-01 00:23:17,1902188.0,21600.0,21050.0,18554.0,4166.0,3896.0,6688.0,1.0,,,,,
2026-05-14 16:57:01,BV1e364BwE63,4.0,BV1e364BwE63,【杨博文】Why Why Why竖屏4k focus,meetsummer丨杨博文,2026-02-01 19:33:16,50307.0,682.0,319.0,891.0,487.0,19.0,14.0,1.0,,,,,
2026-05-14 16:57:01,BV1bi62B1EhS,5.0,BV1bi62B1EhS,【杨博文丨四机位4K直拍】谁懂啊！群舞里的绝对焦点，《Manta》的亮眼表现！,houRlyRambo丨杨博文,2026-01-10 19:15:19,970953.0,16206.0,10886.0,15616.0,1415.0,2351.0,1978.0,1.0,,,,,
2026-05-14 16:57:01,BV1dGR9BLERW,6.0,BV1dGR9BLERW,自测test,我要在森林里盖房子,2026-05-09 20:44:51,580.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,
2026-05-14 16:57:01,BV1Pb64BSELU,7.0,BV1Pb64BSELU,【杨博文】此男就这样一步一步扭进我心里 冬季版限定白色恋人袭来｜Whywhywhy 4k横屏直拍,游园会_杨博文,2026-02-01 18:52:15,18182.0,4172.0,792.0,3151.0,35.0,14.0,51.0,1.0,,,,,
2026-05-14 16:57:01,BV1p6eGzVE4p,8.0,BV1p6eGzVE4p,「杨博文｜Go In Blind」丝带一拿，爽感Max,Astra_杨博文,2025-08-20 22:04:32,7167.0,575.0,133.0,357.0,12.0,4.0,23.0,1.0,,,,,
2026-05-14 16:57:01,BV1qbULBbE5U,9.0,BV1qbULBbE5U,【4K直拍】刷到杨博文跳《Lucifer》还不点进来看！！,Kismet丨杨博文,2025-11-21 21:26:08,192332.0,24933.0,2933.0,17728.0,271.0,100.0,271.0,1.0,,,,,
2026-05-14 16:57:01,BV1C6x4zcEdC,10.0,BV1C6x4zcEdC,【杨博文｜4k舞台直拍】妈妈级别的Deja Vu看起来也太爽了吧,关键时刻来瓶尖叫,2025-10-04 22:30:53,21731.0,1488.0,171.0,1284.0,38.0,19.0,8.0,1.0,,,,,
2026-05-14 16:57:01,BV1Xm61BEEnt,11.0,BV1Xm61BEEnt,【杨博文】致命诱惑<希区考克 作品152> 4k 竖版直拍 Focus,Roseate丨杨博文,2026-01-31 17:54:23,36030.0,7397.0,3368.0,2747.0,200.0,257.0,423.0,1.0,,,,,
2026-05-14 16:57:01,BV18Ce3zpESm,12.0,BV18Ce3zpESm,独一份的清冷破碎感｜杨博文｜路灯下的小姑娘4K直拍,WIX99,2025-08-20 16:44:03,7943.0,856.0,151.0,492.0,45.0,40.0,19.0,1.0,,,,,
2026-05-14 17:57:10,BV1EGBCBmEo8,0.0,BV1EGBCBmEo8,【杨博文｜4K高清直拍】魅魔级别的《Manta》舞台，看博文如何一yeah封神,关键时刻来瓶尖叫,2025-12-27 23:15:44,723881.0,11680.0,9206.0,10163.0,1067.0,918.0,2285.0,1.0,,,,,
2026-05-14 17:57:10,BV1A5vkB2E1k,1.0,BV1A5vkB2E1k,【杨博文】Hey Mama六机位纯舞直拍丨15岁舞台统治者的诞生，四代主舞燃炸全场！,Kismet丨杨博文,2025-12-28 22:28:16,2379229.0,57071.0,41809.0,42160.0,6756.0,11552.0,18729.0,1.0,,,,,
2026-05-14 17:57:10,BV1eQ6bBrE5m,2.0,BV1eQ6bBrE5m,【杨博文】四代来了一个表管天才<闭嘴跳舞>4k精剪直拍,61strawberry,2026-02-01 20:51:17,111806.0,6610.0,848.0,6528.0,482.0,49.0,19.0,2.0,,,,,
2026-05-14 17:57:10,BV1XA6nBGEPV,3.0,BV1XA6nBGEPV,【4K精剪】希区考克 作品152 | 杨博文直拍 | 260131,underthepoplar,2026-02-01 00:23:17,1902222.0,21601.0,21052.0,18557.0,4166.0,3896.0,6688.0,2.0,,,,,
2026-05-14 17:57:10,BV1e364BwE63,4.0,BV1e364BwE63,【杨博文】Why Why Why竖屏4k focus,meetsummer丨杨博文,2026-02-01 19:33:16,50375.0,682.0,319.0,891.0,488.0,19.0,14.0,1.0,,,,,
2026-05-14 17:57:10,BV1bi62B1EhS,5.0,BV1bi62B1EhS,【杨博文丨四机位4K直拍】谁懂啊！群舞里的绝对焦点，《Manta》的亮眼表现！,houRlyRambo丨杨博文,2026-01-10 19:15:19,970975.0,16207.0,10888.0,15618.0,1415.0,2351.0,1978.0,1.0,,,,,
2026-05-14 17:57:10,BV1dGR9BLERW,6.0,BV1dGR9BLERW,自测test,我要在森林里盖房子,2026-05-09 20:44:51,580.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,
2026-05-14 17:57:10,BV1Pb64BSELU,7.0,BV1Pb64BSELU,【杨博文】此男就这样一步一步扭进我心里 冬季版限定白色恋人袭来｜Whywhywhy 4k横屏直拍,游园会_杨博文,2026-02-01 18:52:15,18183.0,4172.0,792.0,3152.0,35.0,14.0,51.0,1.0,,,,,
2026-05-14 17:57:10,BV1p6eGzVE4p,8.0,BV1p6eGzVE4p,「杨博文｜Go In Blind」丝带一拿，爽感Max,Astra_杨博文,2025-08-20 22:04:32,7168.0,575.0,133.0,357.0,12.0,4.0,23.0,1.0,,,,,
2026-05-14 17:57:10,BV1qbULBbE5U,9.0,BV1qbULBbE5U,【4K直拍】刷到杨博文跳《Lucifer》还不点进来看！！,Kismet丨杨博文,2025-11-21 21:26:08,192352.0,24935.0,2933.0,17729.0,271.0,100.0,271.0,1.0,,,,,
2026-05-14 17:57:10,BV1C6x4zcEdC,10.0,BV1C6x4zcEdC,【杨博文｜4k舞台直拍】妈妈级别的Deja Vu看起来也太爽了吧,关键时刻来瓶尖叫,2025-10-04 22:30:53,21741.0,1488.0,171.0,1284.0,38.0,19.0,8.0,1.0,,,,,
2026-05-14 17:57:10,BV1Xm61BEEnt,11.0,BV1Xm61BEEnt,【杨博文】致命诱惑<希区考克 作品152> 4k 竖版直拍 Focus,Roseate丨杨博文,2026-01-31 17:54:23,36041.0,7397.0,3368.0,2747.0,200.0,257.0,423.0,1.0,,,,,
2026-05-14 17:57:10,BV18Ce3zpESm,12.0,BV18Ce3zpESm,独一份的清冷破碎感｜杨博文｜路灯下的小姑娘4K直拍,WIX99,2025-08-20 16:44:03,7954.0,856.0,151.0,492.0,45.0,40.0,19.0,1.0,,,,,
2026-05-14 18:57:20,BV1EGBCBmEo8,0.0,BV1EGBCBmEo8,【杨博文｜4K高清直拍】魅魔级别的《Manta》舞台，看博文如何一yeah封神,关键时刻来瓶尖叫,2025-12-27 23:15:44,723954.0,11681.0,9206.0,10164.0,1068.0,918.0,2285.0,1.0,,,,,
2026-05-14 18:57:20,BV1A5vkB2E1k,1.0,BV1A5vkB2E1k,【杨博文】Hey Mama六机位纯舞直拍丨15岁舞台统治者的诞生，四代主舞燃炸全场！,Kismet丨杨博文,2025-12-28 22:28:16,2379356.0,57078.0,41811.0,42164.0,6759.0,11552.0,18731.0,4.0,,,,,
2026-05-14 18:57:20,BV1eQ6bBrE5m,2.0,BV1eQ6bBrE5m,【杨博文】四代来了一个表管天才<闭嘴跳舞>4k精剪直拍,61strawberry,2026-02-01 20:51:17,111903.0,6616.0,848.0,6533.0,483.0,49.0,19.0,2.0,,,,,
2026-05-14 18:57:20,BV1XA6nBGEPV,3.0,BV1XA6nBGEPV,【4K精剪】希区考克 作品152 | 杨博文直拍 | 260131,underthepoplar,2026-02-01 00:23:17,1902271.0,21602.0,21052.0,18558.0,4168.0,3896.0,6688.0,5.0,,,,,
2026-05-14 18:57:20,BV1e364BwE63,4.0,BV1e364BwE63,【杨博文】Why Why Why竖屏4k focus,meetsummer丨杨博文,2026-02-01 19:33:16,50455.0,682.0,319.0,891.0,489.0,19.0,14.0,2.0,,,,,
2026-05-14 18:57:20,BV1bi62B1EhS,5.0,BV1bi62B1EhS,【杨博文丨四机位4K直拍】谁懂啊！群舞里的绝对焦点，《Manta》的亮眼表现！,houRlyRambo丨杨博文,2026-01-10 19:15:19,971011.0,16213.0,10888.0,15624.0,1417.0,2351.0,1978.0,1.0,,,,,
2026-05-14 18:57:20,BV1dGR9BLERW,6.0,BV1dGR9BLERW,自测test,我要在森林里盖房子,2026-05-09 20:44:51,580.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,
2026-05-14 18:57:20,BV1Pb64BSELU,7.0,BV1Pb64BSELU,【杨博文】此男就这样一步一步扭进我心里 冬季版限定白色恋人袭来｜Whywhywhy 4k横屏直拍,游园会_杨博文,2026-02-01 18:52:15,18194.0,4172.0,792.0,3155.0,35.0,14.0,51.0,1.0,,,,,
2026-05-14 18:57:20,BV1p6eGzVE4p,8.0,BV1p6eGzVE4p,「杨博文｜Go In Blind」丝带一拿，爽感Max,Astra_杨博文,2025-08-20 22:04:32,7170.0,575.0,133.0,358.0,12.0,4.0,23.0,1.0,,,,,
2026-05-14 18:57:20,BV1qbULBbE5U,9.0,BV1qbULBbE5U,【4K直拍】刷到杨博文跳《Lucifer》还不点进来看！！,Kismet丨杨博文,2025-11-21 21:26:08,192406.0,24944.0,2933.0,17739.0,272.0,100.0,271.0,1.0,,,,,
2026-05-14 18:57:20,BV1C6x4zcEdC,10.0,BV1C6x4zcEdC,【杨博文｜4k舞台直拍】妈妈级别的Deja Vu看起来也太爽了吧,关键时刻来瓶尖叫,2025-10-04 22:30:53,21760.0,1491.0,173.0,1285.0,38.0,19.0,8.0,1.0,,,,,
2026-05-14 18:57:20,BV1Xm61BEEnt,11.0,BV1Xm61BEEnt,【杨博文】致命诱惑<希区考克 作品152> 4k 竖版直拍 Focus,Roseate丨杨博文,2026-01-31 17:54:23,36054.0,7398.0,3370.0,2748.0,200.0,257.0,423.0,1.0,,,,,
2026-05-14 18:57:20,BV18Ce3zpESm,12.0,BV18Ce3zpESm,独一份的清冷破碎感｜杨博文｜路灯下的小姑娘4K直拍,WIX99,2025-08-20 16:44:03,7968.0,857.0,153.0,493.0,45.0,40.0,19.0,1.0,,,,,
2026-05-14 19:57:29,BV1EGBCBmEo8,0.0,BV1EGBCBmEo8,【杨博文｜4K高清直拍】魅魔级别的《Manta》舞台，看博文如何一yeah封神,关键时刻来瓶尖叫,2025-12-27 23:15:44,724032.0,11681.0,9206.0,10164.0,1070.0,918.0,2285.0,1.0,,,,,
2026-05-14 19:57:29,BV1A5vkB2E1k,1.0,BV1A5vkB2E1k,【杨博文】Hey Mama六机位纯舞直拍丨15岁舞台统治者的诞生，四代主舞燃炸全场！,Kismet丨杨博文,2025-12-28 22:28:16,2379496.0,57082.0,41813.0,42169.0,6762.0,11563.0,18744.0,3.0,,,,,
2026-05-14 19:57:29,BV1eQ6bBrE5m,2.0,BV1eQ6bBrE5m,【杨博文】四代来了一个表管天才<闭嘴跳舞>4k精剪直拍,61strawberry,2026-02-01 20:51:17,112010.0,6621.0,848.0,6539.0,484.0,49.0,19.0,4.0,,,,,
2026-05-14 19:57:29,BV1XA6nBGEPV,3.0,BV1XA6nBGEPV,【4K精剪】希区考克 作品152 | 杨博文直拍 | 260131,underthepoplar,2026-02-01 00:23:17,1902315.0,21603.0,21052.0,18559.0,4169.0,3898.0,6692.0,1.0,,,,,
2026-05-14 19:57:29,BV1e364BwE63,4.0,BV1e364BwE63,【杨博文】Why Why Why竖屏4k focus,meetsummer丨杨博文,2026-02-01 19:33:16,50536.0,682.0,319.0,893.0,490.0,19.0,14.0,2.0,,,,,
2026-05-14 19:57:29,BV1bi62B1EhS,5.0,BV1bi62B1EhS,【杨博文丨四机位4K直拍】谁懂啊！群舞里的绝对焦点，《Manta》的亮眼表现！,houRlyRambo丨杨博文,2026-01-10 19:15:19,971049.0,16217.0,10888.0,15628.0,1418.0,2353.0,1980.0,2.0,,,,,
2026-05-14 19:57:29,BV1dGR9BLERW,6.0,BV1dGR9BLERW,自测test,我要在森林里盖房子,2026-05-09 20:44:51,580.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,
2026-05-14 19:57:29,BV1Pb64BSELU,7.0,BV1Pb64BSELU,【杨博文】此男就这样一步一步扭进我心里 冬季版限定白色恋人袭来｜Whywhywhy 4k横屏直拍,游园会_杨博文,2026-02-01 18:52:15,18205.0,4172.0,792.0,3160.0,35.0,14.0,51.0,1.0,,,,,
2026-05-14 19:57:29,BV1p6eGzVE4p,8.0,BV1p6eGzVE4p,「杨博文｜Go In Blind」丝带一拿，爽感Max,Astra_杨博文,2025-08-20 22:04:32,7173.0,575.0,133.0,361.0,12.0,4.0,23.0,1.0,,,,,
2026-05-14 19:57:29,BV1qbULBbE5U,9.0,BV1qbULBbE5U,【4K直拍】刷到杨博文跳《Lucifer》还不点进来看！！,Kismet丨杨博文,2025-11-21 21:26:08,192466.0,24951.0,2933.0,17751.0,272.0,100.0,271.0,1.0,,,,,
2026-05-14 19:57:29,BV1C6x4zcEdC,10.0,BV1C6x4zcEdC,【杨博文｜4k舞台直拍】妈妈级别的Deja Vu看起来也太爽了吧,关键时刻来瓶尖叫,2025-10-04 22:30:53,21771.0,1492.0,175.0,1286.0,38.0,19.0,8.0,1.0,,,,,
2026-05-14 19:57:29,BV1Xm61BEEnt,11.0,BV1Xm61BEEnt,【杨博文】致命诱惑<希区考克 作品152> 4k 竖版直拍 Focus,Roseate丨杨博文,2026-01-31 17:54:23,36065.0,7399.0,3370.0,2749.0,200.0,257.0,423.0,1.0,,,,,
2026-05-14 19:57:29,BV18Ce3zpESm,12.0,BV18Ce3zpESm,独一份的清冷破碎感｜杨博文｜路灯下的小姑娘4K直拍,WIX99,2025-08-20 16:44:03,7980.0,858.0,153.0,494.0,45.0,40.0,19.0,1.0,,,,,
2026-05-14 20:57:38,BV1EGBCBmEo8,0.0,BV1EGBCBmEo8,【杨博文｜4K高清直拍】魅魔级别的《Manta》舞台，看博文如何一yeah封神,关键时刻来瓶尖叫,2025-12-27 23:15:44,724085.0,11681.0,9207.0,10162.0,1070.0,918.0,2285.0,1.0,,,,,
2026-05-14 20:57:38,BV1A5vkB2E1k,1.0,BV1A5vkB2E1k,【杨博文】Hey Mama六机位纯舞直拍丨15岁舞台统治者的诞生，四代主舞燃炸全场！,Kismet丨杨博文,2025-12-28 22:28:16,2379659.0,57092.0,41815.0,42176.0,6767.0,11563.0,18745.0,2.0,,,,,
2026-05-14 20:57:38,BV1eQ6bBrE5m,2.0,BV1eQ6bBrE5m,【杨博文】四代来了一个表管天才<闭嘴跳舞>4k精剪直拍,61strawberry,2026-02-01 20:51:17,112098.0,6624.0,848.0,6544.0,485.0,49.0,19.0,1.0,,,,,
2026-05-14 20:57:38,BV1XA6nBGEPV,3.0,BV1XA6nBGEPV,【4K精剪】希区考克 作品152 | 杨博文直拍 | 260131,underthepoplar,2026-02-01 00:23:17,1902364.0,21605.0,21052.0,18558.0,4171.0,3898.0,6692.0,1.0,,,,,
2026-05-14 20:57:38,BV1e364BwE63,4.0,BV1e364BwE63,【杨博文】Why Why Why竖屏4k focus,meetsummer丨杨博文,2026-02-01 19:33:16,50599.0,682.0,319.0,894.0,491.0,19.0,14.0,3.0,,,,,
2026-05-14 20:57:38,BV1bi62B1EhS,5.0,BV1bi62B1EhS,【杨博文丨四机位4K直拍】谁懂啊！群舞里的绝对焦点，《Manta》的亮眼表现！,houRlyRambo丨杨博文,2026-01-10 19:15:19,971089.0,16222.0,10890.0,15631.0,1421.0,2353.0,1980.0,2.0,,,,,
2026-05-14 20:57:38,BV1dGR9BLERW,6.0,BV1dGR9BLERW,自测test,我要在森林里盖房子,2026-05-09 20:44:51,580.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,
2026-05-14 20:57:38,BV1Pb64BSELU,7.0,BV1Pb64BSELU,【杨博文】此男就这样一步一步扭进我心里 冬季版限定白色恋人袭来｜Whywhywhy 4k横屏直拍,游园会_杨博文,2026-02-01 18:52:15,18237.0,4179.0,798.0,3169.0,35.0,14.0,51.0,1.0,,,,,
2026-05-14 20:57:38,BV1p6eGzVE4p,8.0,BV1p6eGzVE4p,「杨博文｜Go In Blind」丝带一拿，爽感Max,Astra_杨博文,2025-08-20 22:04:32,7192.0,579.0,141.0,369.0,12.0,4.0,23.0,1.0,,,,,
2026-05-14 20:57:38,BV1qbULBbE5U,9.0,BV1qbULBbE5U,【4K直拍】刷到杨博文跳《Lucifer》还不点进来看！！,Kismet丨杨博文,2025-11-21 21:26:08,192553.0,24963.0,2939.0,17763.0,272.0,100.0,271.0,3.0,,,,,
2026-05-14 20:57:38,BV1C6x4zcEdC,10.0,BV1C6x4zcEdC,【杨博文｜4k舞台直拍】妈妈级别的Deja Vu看起来也太爽了吧,关键时刻来瓶尖叫,2025-10-04 22:30:53,21804.0,1506.0,177.0,1306.0,38.0,19.0,8.0,1.0,,,,,
2026-05-14 20:57:38,BV1Xm61BEEnt,11.0,BV1Xm61BEEnt,【杨博文】致命诱惑<希区考克 作品152> 4k 竖版直拍 Focus,Roseate丨杨博文,2026-01-31 17:54:23,36093.0,7410.0,3370.0,2768.0,200.0,257.0,423.0,1.0,,,,,
2026-05-14 20:57:38,BV18Ce3zpESm,12.0,BV18Ce3zpESm,独一份的清冷破碎感｜杨博文｜路灯下的小姑娘4K直拍,WIX99,2025-08-20 16:44:03,8011.0,872.0,155.0,513.0,45.0,40.0,19.0,1.0,,,,,
2026-05-14 21:57:48,BV1EGBCBmEo8,0.0,BV1EGBCBmEo8,【杨博文｜4K高清直拍】魅魔级别的《Manta》舞台，看博文如何一yeah封神,关键时刻来瓶尖叫,2025-12-27 23:15:44,724153.0,11681.0,9207.0,10164.0,1072.0,918.0,2285.0,2.0,,,,,
2026-05-14 21:57:48,BV1A5vkB2E1k,1.0,BV1A5vkB2E1k,【杨博文】Hey Mama六机位纯舞直拍丨15岁舞台统治者的诞生，四代主舞燃炸全场！,Kismet丨杨博文,2025-12-28 22:28:16,2380096.0,57097.0,41820.0,42181.0,6767.0,11563.0,18746.0,4.0,,,,,
2026-05-14 21:57:48,BV1eQ6bBrE5m,2.0,BV1eQ6bBrE5m,【杨博文】四代来了一个表管天才<闭嘴跳舞>4k精剪直拍,61strawberry,2026-02-01 20:51:17,112187.0,6626.0,849.0,6549.0,486.0,49.0,19.0,4.0,,,,,
2026-05-14 21:57:48,BV1XA6nBGEPV,3.0,BV1XA6nBGEPV,【4K精剪】希区考克 作品152 | 杨博文直拍 | 260131,underthepoplar,2026-02-01 00:23:17,1902424.0,21606.0,21052.0,18562.0,4171.0,3898.0,6693.0,1.0,,,,,
2026-05-14 21:57:48,BV1e364BwE63,4.0,BV1e364BwE63,【杨博文】Why Why Why竖屏4k focus,meetsummer丨杨博文,2026-02-01 19:33:16,50664.0,682.0,319.0,898.0,492.0,19.0,14.0,1.0,,,,,
2026-05-14 21:57:48,BV1bi62B1EhS,5.0,BV1bi62B1EhS,【杨博文丨四机位4K直拍】谁懂啊！群舞里的绝对焦点，《Manta》的亮眼表现！,houRlyRambo丨杨博文,2026-01-10 19:15:19,971140.0,16223.0,10892.0,15637.0,1421.0,2353.0,1980.0,3.0,,,,,
2026-05-14 21:57:48,BV1dGR9BLERW,6.0,BV1dGR9BLERW,自测test,我要在森林里盖房子,2026-05-09 20:44:51,583.0,3.0,0.0,1.0,1.0,0.0,0.0,1.0,,,,,
2026-05-14 21:57:48,BV1Pb64BSELU,7.0,BV1Pb64BSELU,【杨博文】此男就这样一步一步扭进我心里 冬季版限定白色恋人袭来｜Whywhywhy 4k横屏直拍,游园会_杨博文,2026-02-01 18:52:15,18414.0,4182.0,798.0,3175.0,35.0,14.0,51.0,1.0,,,,,
2026-05-14 21:57:48,BV1p6eGzVE4p,8.0,BV1p6eGzVE4p,「杨博文｜Go In Blind」丝带一拿，爽感Max,Astra_杨博文,2025-08-20 22:04:32,7358.0,581.0,142.0,374.0,12.0,4.0,23.0,1.0,,,,,
2026-05-14 21:57:48,BV1qbULBbE5U,9.0,BV1qbULBbE5U,【4K直拍】刷到杨博文跳《Lucifer》还不点进来看！！,Kismet丨杨博文,2025-11-21 21:26:08,192789.0,24973.0,2945.0,17778.0,272.0,100.0,272.0,1.0,,,,,
2026-05-14 21:57:48,BV1C6x4zcEdC,10.0,BV1C6x4zcEdC,【杨博文｜4k舞台直拍】妈妈级别的Deja Vu看起来也太爽了吧,关键时刻来瓶尖叫,2025-10-04 22:30:53,21963.0,1509.0,177.0,1306.0,38.0,19.0,8.0,1.0,,,,,
2026-05-14 21:57:48,BV1Xm61BEEnt,11.0,BV1Xm61BEEnt,【杨博文】致命诱惑<希区考克 作品152> 4k 竖版直拍 Focus,Roseate丨杨博文,2026-01-31 17:54:23,36241.0,7410.0,3370.0,2768.0,200.0,257.0,423.0,1.0,,,,,
2026-05-14 21:57:48,BV18Ce3zpESm,12.0,BV18Ce3zpESm,独一份的清冷破碎感｜杨博文｜路灯下的小姑娘4K直拍,WIX99,2025-08-20 16:44:03,8172.0,872.0,155.0,513.0,45.0,40.0,19.0,1.0,,,,,
2026-05-14 22:57:57,BV1EGBCBmEo8,0.0,BV1EGBCBmEo8,【杨博文｜4K高清直拍】魅魔级别的《Manta》舞台，看博文如何一yeah封神,关键时刻来瓶尖叫,2025-12-27 23:15:44,724234.0,11683.0,9208.0,10166.0,1072.0,918.0,2285.0,2.0,,,,,
2026-05-14 22:57:57,BV1A5vkB2E1k,1.0,BV1A5vkB2E1k,【杨博文】Hey Mama六机位纯舞直拍丨15岁舞台统治者的诞生，四代主舞燃炸全场！,Kismet丨杨博文,2025-12-28 22:28:16,2380578.0,57103.0,41825.0,42188.0,6771.0,11563.0,18746.0,4.0,,,,,
2026-05-14 22:57:57,BV1eQ6bBrE5m,2.0,BV1eQ6bBrE5m,【杨博文】四代来了一个表管天才<闭嘴跳舞>4k精剪直拍,61strawberry,2026-02-01 20:51:17,112266.0,6627.0,850.0,6551.0,487.0,49.0,19.0,2.0,,,,,
2026-05-14 22:57:57,BV1XA6nBGEPV,3.0,BV1XA6nBGEPV,【4K精剪】希区考克 作品152 | 杨博文直拍 | 260131,underthepoplar,2026-02-01 00:23:17,1902487.0,21610.0,21054.0,18565.0,4173.0,3898.0,6693.0,7.0,,,,,
2026-05-14 22:57:57,BV1e364BwE63,4.0,BV1e364BwE63,【杨博文】Why Why Why竖屏4k focus,meetsummer丨杨博文,2026-02-01 19:33:16,50737.0,683.0,320.0,899.0,493.0,19.0,14.0,1.0,,,,,
2026-05-14 22:57:57,BV1bi62B1EhS,5.0,BV1bi62B1EhS,【杨博文丨四机位4K直拍】谁懂啊！群舞里的绝对焦点，《Manta》的亮眼表现！,houRlyRambo丨杨博文,2026-01-10 19:15:19,971210.0,16229.0,10895.0,15642.0,1423.0,2353.0,1980.0,3.0,,,,,
2026-05-14 22:57:57,BV1dGR9BLERW,6.0,BV1dGR9BLERW,自测test,我要在森林里盖房子,2026-05-09 20:44:51,583.0,3.0,0.0,1.0,1.0,0.0,0.0,1.0,,,,,
2026-05-14 22:57:57,BV1Pb64BSELU,7.0,BV1Pb64BSELU,【杨博文】此男就这样一步一步扭进我心里 冬季版限定白色恋人袭来｜Whywhywhy 4k横屏直拍,游园会_杨博文,2026-02-01 18:52:15,18581.0,4183.0,800.0,3178.0,35.0,14.0,51.0,1.0,,,,,
2026-05-14 22:57:57,BV1p6eGzVE4p,8.0,BV1p6eGzVE4p,「杨博文｜Go In Blind」丝带一拿，爽感Max,Astra_杨博文,2025-08-20 22:04:32,7521.0,582.0,143.0,377.0,12.0,4.0,23.0,1.0,,,,,
2026-05-14 22:57:57,BV1qbULBbE5U,9.0,BV1qbULBbE5U,【4K直拍】刷到杨博文跳《Lucifer》还不点进来看！！,Kismet丨杨博文,2025-11-21 21:26:08,193005.0,24976.0,2948.0,17785.0,272.0,100.0,272.0,1.0,,,,,
2026-05-14 22:57:57,BV1C6x4zcEdC,10.0,BV1C6x4zcEdC,【杨博文｜4k舞台直拍】妈妈级别的Deja Vu看起来也太爽了吧,关键时刻来瓶尖叫,2025-10-04 22:30:53,22132.0,1510.0,177.0,1309.0,38.0,19.0,8.0,1.0,,,,,
2026-05-14 22:57:57,BV1Xm61BEEnt,11.0,BV1Xm61BEEnt,【杨博文】致命诱惑<希区考克 作品152> 4k 竖版直拍 Focus,Roseate丨杨博文,2026-01-31 17:54:23,36402.0,7411.0,3370.0,2769.0,200.0,257.0,423.0,1.0,,,,,
2026-05-14 22:57:57,BV18Ce3zpESm,12.0,BV18Ce3zpESm,独一份的清冷破碎感｜杨博文｜路灯下的小姑娘4K直拍,WIX99,2025-08-20 16:44:03,8346.0,874.0,155.0,514.0,45.0,40.0,19.0,1.0,,,,,
2026-05-14 23:58:06,BV1EGBCBmEo8,0.0,BV1EGBCBmEo8,【杨博文｜4K高清直拍】魅魔级别的《Manta》舞台，看博文如何一yeah封神,关键时刻来瓶尖叫,2025-12-27 23:15:44,724341.0,11684.0,9210.0,10165.0,1074.0,918.0,2285.0,4,,,,,
2026-05-14 23:58:06,BV1A5vkB2E1k,1.0,BV1A5vkB2E1k,【杨博文】Hey Mama六机位纯舞直拍丨15岁舞台统治者的诞生，四代主舞燃炸全场！,Kismet丨杨博文,2025-12-28 22:28:16,2381078.0,57106.0,41825.0,42189.0,6772.0,11563.0,18747.0,6,,,,,
